fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,comments
5205,180,2006,8,4,Burdwood,,pink,41,,,,,,,,0,,,,,,,,,,,,,,,,,,
5206,180,2006,8,4,Burdwood,,pink,41,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5207,180,2006,8,4,Burdwood,,pink,43,,,1,,,,,0,,1,,,,,,,,,,,,,,,,
5208,180,2006,8,4,Burdwood,,pink,44,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5209,181,2006,14,4,Burdwood,,chum,35,,,,,,,,0,,,,,,,,,,,,,,,,,,
5210,181,2006,14,4,Burdwood,,chum,36,,1,1,,,,,0,,,,,,,,,,,,,,,,,,
5211,181,2006,14,4,Burdwood,,chum,36,,,,,,,,0,,,,,,,,,,,,,,,,,,
5212,181,2006,14,4,Burdwood,,chum,36,,,,,,,,0,,,,,,,,,,,,,,,,,,
5213,181,2006,14,4,Burdwood,,chum,36,,,,,,,,0,,,,,,,,,,,,,,,,,,
5214,181,2006,14,4,Burdwood,,chum,37,,,,,,,,0,,,,,,,,,,,,,,,,,,
5215,181,2006,14,4,Burdwood,,chum,37,,1,,,,,,0,,,,,,,,,,,,,,,,,,
5216,181,2006,14,4,Burdwood,,chum,37,,1,,,,,,0,,,,,,,,,,,,,,,,,,
5217,181,2006,14,4,Burdwood,,chum,37,,,,,,,,0,,,,,,,,,,,,,,,,,,
5218,181,2006,14,4,Burdwood,,chum,37,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5219,181,2006,14,4,Burdwood,,chum,37,,,,,,,,0,,,,,,,,,,,,,,,,,,
5220,181,2006,14,4,Burdwood,,chum,37,,,,,,,,0,,,,,,,,,,,,,,,,,,
5221,181,2006,14,4,Burdwood,,chum,37,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5222,181,2006,14,4,Burdwood,,chum,38,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5223,181,2006,14,4,Burdwood,,chum,38,,1,4,,,,,0,,,,,,,,,,,,,,,,,,
5224,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,1,,,,,,,,,,,
5225,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5226,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5227,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5228,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5229,181,2006,14,4,Burdwood,,chum,38,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5230,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5231,181,2006,14,4,Burdwood,,chum,38,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5232,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5233,181,2006,14,4,Burdwood,,chum,38,,1,,,,,,0,,1,,,,,,,,,,,,,,,,
5234,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5235,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5236,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5237,181,2006,14,4,Burdwood,,chum,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5238,181,2006,14,4,Burdwood,,chum,39,,,3,,,,,0,,,,,,,,,,,,,,,,,,
5239,181,2006,14,4,Burdwood,,chum,39,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5240,181,2006,14,4,Burdwood,,chum,39,,,,,,,,0,,,,,,,,,,,,,,,,,,
5241,181,2006,14,4,Burdwood,,chum,39,,,,,,,,0,,,,,,,,,,,,,,,,,,
5242,181,2006,14,4,Burdwood,,chum,39,,,,,,,,0,,,,,,,,,,,,,,,,,,
5243,181,2006,14,4,Burdwood,,chum,39,,,,,,,,0,,,,,,,,,,,,,,,,,,
5244,181,2006,14,4,Burdwood,,chum,39,,2,,,,,,0,,,,,,,,,,,,,,,,,,
5245,181,2006,14,4,Burdwood,,chum,39,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5246,181,2006,14,4,Burdwood,,chum,39,,,,,,,,0,,,,,,,,,,,,,,,,,,
5247,181,2006,14,4,Burdwood,,chum,40,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5248,181,2006,14,4,Burdwood,,chum,40,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5249,181,2006,14,4,Burdwood,,chum,40,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5250,181,2006,14,4,Burdwood,,chum,40,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5251,181,2006,14,4,Burdwood,,chum,40,,1,1,1,,,,0,,,,,,,,,,,,,,,,,,
5252,181,2006,14,4,Burdwood,,chum,40,,,3,,,,,0,,,,,,,,,,,,,,,,,,
5253,181,2006,14,4,Burdwood,,chum,40,,1,1,,,,,0,,,,,,,,,,,,,,,,,,
5254,181,2006,14,4,Burdwood,,chum,40,,,,,,,,0,,,,,,,,,,,,,,,,,,
5255,181,2006,14,4,Burdwood,,chum,41,,,2,2,,,,0,,,,,,,,,,,,,,,,,,
5256,181,2006,14,4,Burdwood,,chum,41,,,,,,,,0,,,,,,,,,,,,,,,,,,
5257,181,2006,14,4,Burdwood,,chum,42,,,,,,,,0,,,,,,,,,,,,,,,,,,
5258,181,2006,14,4,Burdwood,,chum,42,,,5,1,,,,0,,,,,,,,,,,,,,,,,,
5259,181,2006,14,4,Burdwood,,chum,42,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5260,181,2006,14,4,Burdwood,,chum,42,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5261,181,2006,14,4,Burdwood,,chum,42,,,,,,,,0,,,,,,,,,,,,,,,,,,
5262,181,2006,14,4,Burdwood,,chum,42,,,3,,,,,0,,,,,,,,,,,,,,,,,,
5263,181,2006,14,4,Burdwood,,chum,42,,,,,,,,0,,2,,,,,,,,,,,,,,,,
5264,181,2006,14,4,Burdwood,,chum,42,,,,,,,,0,,,,,,,,,,,,,,,,,,
5265,181,2006,14,4,Burdwood,,chum,42,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5266,181,2006,14,4,Burdwood,,chum,42,,,,,,,,0,,,,,,,,,,,,,,,,,,
5267,181,2006,14,4,Burdwood,,chum,42,,,,,,,,0,,,,,,,,,,,,,,,,,,
5268,181,2006,14,4,Burdwood,,chum,42,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5269,181,2006,14,4,Burdwood,,chum,42,,,,,,,,0,,,,,,,,,,,,,,,,,,
5270,181,2006,14,4,Burdwood,,chum,43,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5271,181,2006,14,4,Burdwood,,chum,43,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5272,181,2006,14,4,Burdwood,,chum,43,,,,2,,,,0,,,,,,,,,,,,,,,,,,
5273,181,2006,14,4,Burdwood,,chum,45,,,,,,,,0,,,,,,,,,,,,,,,,,,
5274,181,2006,14,4,Burdwood,,chum,45,,,,3,,,,0,,,,,,,,,,,,,,,,,,
5275,181,2006,14,4,Burdwood,,chum,47,,,,,,,,0,,,,,,,,,,,,,,,,,,
5276,181,2006,14,4,Burdwood,,chum,47,,,,,,,,0,,,,,,,,,,,,,,,,,,
5277,181,2006,14,4,Burdwood,,chum,47,,,,,,,,0,,,,,,,,,,,,,,,,,,
5278,181,2006,14,4,Burdwood,,chum,47,,,,,,,,0,,,,,,,,,,,,,,,,,,
5279,181,2006,14,4,Burdwood,,chum,52,,,,1,,,,0,,,,,,,,,,,,,,,,,,
5280,181,2006,14,4,Burdwood,,chum,53,,2,,,,,,0,,,,,,,,,,,,,,,,,,
5281,181,2006,14,4,Burdwood,,pink,32,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5282,181,2006,14,4,Burdwood,,pink,32,,,,,,,,0,,,,,,,,,,,,,,,,,,
5283,181,2006,14,4,Burdwood,,pink,33,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5284,181,2006,14,4,Burdwood,,pink,36,,,,,,,,0,,,,,,,,,,,,,,,,,,
5285,181,2006,14,4,Burdwood,,pink,36,,,,,,,,0,,,,,,,,,,,,,,,,,,
5286,181,2006,14,4,Burdwood,,pink,37,,,3,,,,,0,,,,,,,,,,,,,,,,,,
5287,181,2006,14,4,Burdwood,,pink,37,,,,,,,,0,,,,,,,,,,,,,,,,,,
5288,181,2006,14,4,Burdwood,,pink,37,,,,,,,,0,,,,,,,,,,,,,,,,,,
5289,181,2006,14,4,Burdwood,,pink,37,,,,,,,,0,,,,,,,,,,,,,,,,,,
5290,181,2006,14,4,Burdwood,,pink,37,,,,,,,,0,,,,,,,,,,,,,,,,,,
5291,181,2006,14,4,Burdwood,,pink,38,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5292,181,2006,14,4,Burdwood,,pink,38,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5293,181,2006,14,4,Burdwood,,pink,38,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5294,181,2006,14,4,Burdwood,,pink,38,,,,,,,,0,,,,,,,,,,,,,,,,,,
5295,181,2006,14,4,Burdwood,,pink,39,,,,,,,,0,,,,,,,,,,,,,,,,,,
5296,181,2006,14,4,Burdwood,,pink,42,,,,,,,,0,,,,,,,,,,,,,,,,,,
5297,181,2006,14,4,Burdwood,,pink,42,,,,1,,,,0,,,,,,,,,,,,,,,,,,
5298,181,2006,14,4,Burdwood,,pink,42,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5299,181,2006,14,4,Burdwood,,pink,42,,,1,,,,,0,,,,,,,,,,1,,,,,,,,fish strike
5300,181,2006,14,4,Burdwood,,pink,43,,,,,,,,0,,,,,,,,,,,,,,,,,,
5301,181,2006,14,4,Burdwood,,pink,44,,,4,,,,,0,,,,,,,,,,,,,,,,,,
5302,181,2006,14,4,Burdwood,,pink,45,,,,,,,,0,,,,,,,,,,,,,,,,,,
5303,181,2006,14,4,Burdwood,,pink,45,,,,,,,,0,,,,,,,,,,,,,,,,,,
5304,181,2006,14,4,Burdwood,,pink,45,,,1,,,,,0,,,,,,,1,,,,,,,,,,,
5305,181,2006,14,4,Burdwood,,pink,45,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5306,181,2006,14,4,Burdwood,,pink,45,,,,1,,,,0,,,,,,,,,,,,,,,,,,
5307,181,2006,14,4,Burdwood,,pink,45,,,,,,,,0,,,,,,,,,,,,,,,,,,
5308,181,2006,14,4,Burdwood,,pink,46,,2,1,1,,,,0,,,,,,,,,,,,,,,,,,
5309,181,2006,14,4,Burdwood,,pink,47,,,,,,,,0,,,,,,,1,,,,,,,,,,,
5310,181,2006,14,4,Burdwood,,pink,48,,,,1,,,,0,,,,,,,,,,,,,,,,,,
5311,181,2006,14,4,Burdwood,,pink,48,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5312,181,2006,14,4,Burdwood,,pink,49,,,3,1,,,,0,,,,,,,,,,,,,,,,,,
5313,181,2006,14,4,Burdwood,,pink,50,,,,,,,,0,,,,,,,1,,,,,,,,,,,
5314,181,2006,14,4,Burdwood,,pink,50,,1,,,,,,0,,,,,,,,,,,,,,,,,,
5315,181,2006,14,4,Burdwood,,pink,50,,,1,1,,,,0,,,,,,,,,,,,,,,,,,
5316,181,2006,14,4,Burdwood,,pink,50,,,1,,,,,0,,,,,,,,,,,,,,,,,,
5317,181,2006,14,4,Burdwood,,pink,52,,,2,,,,,0,,,,,,,,,,,,,,,,,,
5318,181,2006,14,4,Burdwood,,pink,52,,,1,,,,,0,,,,,,,1,,,,,,,,,,,dead
5319,181,2006,14,4,Burdwood,,pink,55,,,,,,,,0,,,,,,,,,,,,,,,,,,
5320,181,2006,14,4,Burdwood,,pink,60,,,,,,,,0,,,,,,,,,,,,,,,,,,
5321,182,2006,17,4,Wicklow,,chum,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5322,182,2006,17,4,Wicklow,,chum,36,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5323,182,2006,17,4,Wicklow,,chum,37,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5324,182,2006,17,4,Wicklow,,chum,44,8,,,,,,,0,,,,,,,,,,,,,,,,,,
5325,182,2006,17,4,Wicklow,,pink,34,4,,1,,,,,0,,,,,,,,,,,,,,,,,,
5326,182,2006,17,4,Wicklow,,pink,40,5,,1,2,,,,0,,,,,,,,,,,,,,1,1,,,
5327,182,2006,17,4,Wicklow,,pink,41,4,,3,,,,,0,,,,,,,,,,,,,,,1,,,very emancipated
5328,183,2006,22,4,Burdwood,,chum,32,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5329,183,2006,22,4,Burdwood,,chum,34,4,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5330,183,2006,22,4,Burdwood,,chum,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5331,183,2006,22,4,Burdwood,,chum,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5332,183,2006,22,4,Burdwood,,chum,36,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5333,183,2006,22,4,Burdwood,,chum,37,5,1,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5334,183,2006,22,4,Burdwood,,chum,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5335,183,2006,22,4,Burdwood,,chum,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5336,183,2006,22,4,Burdwood,,chum,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5337,183,2006,22,4,Burdwood,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5338,183,2006,22,4,Burdwood,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5339,183,2006,22,4,Burdwood,,chum,38,6,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5340,183,2006,22,4,Burdwood,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5341,183,2006,22,4,Burdwood,,chum,38,6,,1,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5342,183,2006,22,4,Burdwood,,chum,39,7,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5343,183,2006,22,4,Burdwood,,chum,39,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5344,183,2006,22,4,Burdwood,,chum,39,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5345,183,2006,22,4,Burdwood,,chum,39,5,,,,,,,0,,,,,,,,,1,,,,,,,,,Very lively fish
5346,183,2006,22,4,Burdwood,,chum,39,6,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5347,183,2006,22,4,Burdwood,,chum,39,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5348,183,2006,22,4,Burdwood,,chum,39,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5349,183,2006,22,4,Burdwood,,chum,40,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5350,183,2006,22,4,Burdwood,,chum,40,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5351,183,2006,22,4,Burdwood,,chum,40,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5352,183,2006,22,4,Burdwood,,chum,40,6,,,,,,,0,,,,,,,,,1,,,,,,,,,Very lively fish
5353,183,2006,22,4,Burdwood,,chum,40,6,,1,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5354,183,2006,22,4,Burdwood,,chum,41,8,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5355,183,2006,22,4,Burdwood,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5356,183,2006,22,4,Burdwood,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5357,183,2006,22,4,Burdwood,,chum,42,7,,2,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5358,183,2006,22,4,Burdwood,,chum,42,6,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5359,183,2006,22,4,Burdwood,,chum,42,7,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5360,183,2006,22,4,Burdwood,,chum,42,7,,1,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5361,183,2006,22,4,Burdwood,,chum,42,7,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5362,183,2006,22,4,Burdwood,,chum,42,6,,1,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5363,183,2006,22,4,Burdwood,,chum,42,7,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5364,183,2006,22,4,Burdwood,,chum,43,7,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5365,183,2006,22,4,Burdwood,,chum,43,7,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5366,183,2006,22,4,Burdwood,,chum,44,6,,,,,,,0,,,,,,,1,,,,,,,,,,,Very lively fish
5367,183,2006,22,4,Burdwood,,chum,44,5,,1,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5368,183,2006,22,4,Burdwood,,chum,44,6,,1,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5369,183,2006,22,4,Burdwood,,chum,44,7,,2,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5370,183,2006,22,4,Burdwood,,chum,44,7,,,1,,,,0,,,,,,,1,,,,,,,,,,,Very lively fish
5371,183,2006,22,4,Burdwood,,chum,46,7,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5372,183,2006,22,4,Burdwood,,chum,47,8,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5373,183,2006,22,4,Burdwood,,chum,48,9,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5374,183,2006,22,4,Burdwood,,chum,48,8,,1,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5375,183,2006,22,4,Burdwood,,pink,32,4,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5376,183,2006,22,4,Burdwood,,pink,33,5,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5377,183,2006,22,4,Burdwood,,pink,35,4,,,,,,,0,,,,,,,,,,,,,,,,,,Very lively fish
5378,184,2006,22,4,Glacier,,chum,35,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5379,184,2006,22,4,Glacier,,chum,36,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5380,184,2006,22,4,Glacier,,chum,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5381,184,2006,22,4,Glacier,,chum,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5382,184,2006,22,4,Glacier,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5383,184,2006,22,4,Glacier,,chum,42,6,,,1,,,,0,,,,,,,,,,,,,,,,,,
5384,184,2006,22,4,Glacier,,chum,43,6,,,,,,,0,,,,,,,,,1,,,,,,,,,
5385,184,2006,22,4,Glacier,,chum,45,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5386,184,2006,22,4,Glacier,,chum,48,9,,,,,,,0,,,,,,,,,,1,,,,,,,,bird strike
5387,184,2006,22,4,Glacier,,chum,51,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5388,184,2006,22,4,Glacier,,pink,32,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5389,184,2006,22,4,Glacier,,pink,35,5,,,,,,,0,,,,,,,,,1,,,,,,,,,
5390,184,2006,22,4,Glacier,,pink,35,5,,3,,,,,0,,,,,,,,,,,,,,,,,,
5391,184,2006,22,4,Glacier,,pink,36,4,1,,,,,,0,,,,,,,1,,,,,,,,,,,dying
5392,184,2006,22,4,Glacier,,pink,36,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5393,184,2006,22,4,Glacier,,pink,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5394,184,2006,22,4,Glacier,,pink,38,6,,2,,,,,0,,,,,,,,,,,,,,,,,,
5395,184,2006,22,4,Glacier,,pink,40,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5396,184,2006,22,4,Glacier,,pink,40,5,,1,1,,,,0,,,,,,,,,,,,,,,,,,
5397,184,2006,22,4,Glacier,,pink,41,6,,1,2,,,,0,,,,,,,,,1,,,,,,,,,
5398,184,2006,22,4,Glacier,,pink,41,5,,1,,,,,0,,,,,,,,,,,,,,1,,,,
5399,184,2006,22,4,Glacier,,pink,41,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5400,184,2006,22,4,Glacier,,pink,41,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5401,184,2006,22,4,Glacier,,pink,42,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5402,184,2006,22,4,Glacier,,pink,42,8,,,1,,,,0,,,,,,,,,,,,,,,,,,
5403,184,2006,22,4,Glacier,,pink,43,6,,1,1,,,,0,,,,,,,,,,,,,,,,,,
5404,184,2006,22,4,Glacier,,pink,43,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5405,184,2006,22,4,Glacier,,pink,45,6,1,,1,,,,0,,,,,,,,,,,,,,,,,,
5406,184,2006,22,4,Glacier,,pink,46,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5407,184,2006,22,4,Glacier,,pink,46,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5408,184,2006,22,4,Glacier,,pink,47,7,,,,,,,0,,,,,,,1,,,,,,,,,,,
5409,184,2006,22,4,Glacier,,pink,47,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5410,184,2006,22,4,Glacier,,pink,48,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5411,184,2006,22,4,Glacier,,pink,49,7,,,1,,,,0,,,,,,,,,,,,,,,,,,
5412,184,2006,22,4,Glacier,,pink,49,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5413,184,2006,22,4,Glacier,,pink,50,10,,,1,,,,0,,,,,,,,,,,,,,,,,,
5414,184,2006,22,4,Glacier,,pink,50,8,,,1,,,,0,,,,,,,,,,,,,,,,,,
5415,184,2006,22,4,Glacier,,pink,50,9,,,,,,,0,,,,,,,1,,,,,,,,,,,
5416,184,2006,22,4,Glacier,,pink,50,8,,,,,,,0,,,,,,,,,1,,,,,,,,,
5417,184,2006,22,4,Glacier,,pink,51,9,,1,,,,,0,,,,,,,1,,,,,,,,,,,
5418,184,2006,22,4,Glacier,,pink,51,10,,,,,,,0,,,,,,,,,1,,,,,1,,,,
5419,184,2006,22,4,Glacier,,pink,52,7,,,,,,,0,,,,,,,,,,,,,,1,,,,
5420,184,2006,22,4,Glacier,,pink,52,8,,2,1,,,,0,,,,,,,,,,,,,,,,,,
5421,184,2006,22,4,Glacier,,pink,53,9,,,,,,,0,,,,,,,,,,,,,,,,,,
5422,184,2006,22,4,Glacier,,pink,54,9,,1,,,,,0,,,,,,,,,,,,,,,,,,
5423,184,2006,22,4,Glacier,,pink,54,8,,,,,,,0,,,,,,,1,,,,,,,,,,,
5424,184,2006,22,4,Glacier,,pink,54,9,,,1,,,,0,,,,,,,,,,,,,,,,,,dying
5425,184,2006,22,4,Glacier,,pink,55,8,,,,,,,0,,,,,,,,,1,,,,,,,,,
5426,184,2006,22,4,Glacier,,pink,56,10,,,,,,,0,,,,,,,,,1,,,,,,,,,
5427,184,2006,22,4,Glacier,,pink,60,10,,,,,,,0,,,,,,,1,,,,,,,,,,,
5428,185,2006,25,4,Wicklow,,chum,32,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5429,185,2006,25,4,Wicklow,,chum,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5430,185,2006,25,4,Wicklow,,chum,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5431,185,2006,25,4,Wicklow,,chum,36,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5432,185,2006,25,4,Wicklow,,chum,36,5,,2,,,,,0,,,,,,,,,,,,,,,,,,
5433,185,2006,25,4,Wicklow,,chum,36,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5434,185,2006,25,4,Wicklow,,chum,36,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5435,185,2006,25,4,Wicklow,,chum,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5436,185,2006,25,4,Wicklow,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5437,185,2006,25,4,Wicklow,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5438,185,2006,25,4,Wicklow,,chum,38,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5439,185,2006,25,4,Wicklow,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5440,185,2006,25,4,Wicklow,,chum,38,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5441,185,2006,25,4,Wicklow,,chum,39,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5442,185,2006,25,4,Wicklow,,chum,39,6,,,,,,,0,,,,,,,,,,,,,,,,,,dying
5443,185,2006,25,4,Wicklow,,chum,39,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5444,185,2006,25,4,Wicklow,,chum,39,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5445,185,2006,25,4,Wicklow,,chum,39,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5446,185,2006,25,4,Wicklow,,chum,39,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5447,185,2006,25,4,Wicklow,,chum,39,5,,2,,,,,0,,,,,,,,,,,,,,,,,,
5448,185,2006,25,4,Wicklow,,chum,39,6,,1,,,,,0,,,,,,,,,,,,,,,,,,
5449,185,2006,25,4,Wicklow,,chum,40,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5450,185,2006,25,4,Wicklow,,chum,40,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5451,185,2006,25,4,Wicklow,,chum,40,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5452,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5453,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5454,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5455,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5456,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5457,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5458,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5459,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5460,185,2006,25,4,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5461,185,2006,25,4,Wicklow,,chum,42,7,,2,1,,,,0,,,,,,,,,,,,,,,,,,
5462,185,2006,25,4,Wicklow,,chum,42,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5463,185,2006,25,4,Wicklow,,chum,43,7,,,,,,,0,,,,,,,,,,,,,,,,,,
