farm,year,month,day,lice,pen,num_fish
HR,2005,12,8,2,1,1
HR,2005,12,8,0,0,1
HR,2005,12,8,1,0,1
HR,2005,12,8,1,0,1
HR,2005,12,8,1,1,1
HR,2005,12,8,0,0,1
HR,2005,12,8,0,0,1
HR,2005,12,8,2,0,1
HR,2005,12,8,1,0,1
HR,2005,12,8,3,1,1
HR,2005,12,8,1,0,1
HR,2005,12,8,4,2,1
HR,2005,12,8,0,0,1
HR,2005,12,8,1,1,1
HR,2005,12,8,1,0,1
HR,2005,12,8,4,1,1
HR,2005,12,8,2,0,1
HR,2005,12,8,1,0,1
HR,2005,12,8,3,1,1
HR,2005,12,8,1,0,1
HR,2005,12,8,0,0,1
HR,2005,12,8,1,0,1
HR,2005,12,8,0,0,1
HR,2005,12,8,0,0,1
HR,2005,12,8,0,0,1
HR,2005,12,8,0,0,1
HR,2005,12,8,2,0,1
HR,2005,12,8,1,0,1
HR,2005,12,8,1,0,1
HR,2005,12,8,0,0,1
HR,2005,12,8,3,1,1
HR,2005,12,8,1,0,1
HR,2005,12,8,4,2,1
HR,2006,1,8,0,0,1
HR,2006,1,8,5,2,1
HR,2006,1,8,2,0,1
HR,2006,1,8,0,0,1
HR,2006,1,8,2,0,1
HR,2006,1,8,2,1,1
HR,2006,1,8,3,1,1
HR,2006,1,8,0,0,1
HR,2006,1,8,5,2,1
HR,2006,1,8,2,0,1
HR,2006,1,8,1,0,1
HR,2006,1,8,5,0,1
HR,2006,1,8,2,0,1
HR,2006,1,8,2,1,1
HR,2006,1,8,2,2,1
HR,2006,1,8,0,0,1
HR,2006,1,8,3,0,1
HR,2006,1,8,3,1,1
HR,2006,1,8,0,0,1
HR,2006,1,8,1,1,1
HR,2006,1,8,3,1,1
HR,2006,1,8,1,0,1
HR,2006,1,8,0,0,1
HR,2006,1,8,2,0,1
HR,2006,1,8,0,0,1
HR,2006,1,8,1,1,1
HR,2006,1,8,1,1,1
HR,2006,1,8,0,0,1
HR,2006,1,8,1,0,1
HR,2006,1,8,1,0,1
HR,2006,1,8,3,0,1
HR,2006,1,8,1,1,1
HR,2006,1,8,1,1,1
HR,2006,1,8,0,0,1
HR,2006,1,8,1,0,1
HR,2006,1,8,1,0,1
HR,2006,1,8,3,2,1
HR,2006,1,8,5,2,1
HR,2006,1,8,3,0,1
HR,2006,1,8,0,0,1
HR,2006,1,8,3,2,1
HR,2006,1,8,2,0,1
HR,2006,1,8,1,1,1
HR,2006,1,8,0,0,1
HR,2006,1,8,2,0,1
HR,2006,1,8,3,1,1
HR,2006,1,8,2,0,1
HR,2006,1,8,3,1,1
HR,2006,1,8,0,0,1
HR,2006,1,8,0,0,1
HR,2006,1,8,1,0,1
HR,2006,1,8,2,0,1
HR,2006,1,8,1,0,1
HR,2006,1,8,3,1,1
HR,2006,1,8,1,0,1
HR,2006,1,8,1,0,1
HR,2006,1,8,3,1,1
HR,2006,1,8,2,1,1
HR,2006,1,8,2,1,1
HR,2006,1,8,5,1,1
HR,2006,1,25,0,0,1
HR,2006,1,25,3,0,1
HR,2006,1,25,4,1,1
HR,2006,1,25,2,0,1
HR,2006,1,25,3,0,1
HR,2006,1,25,3,0,1
HR,2006,1,25,2,1,1
HR,2006,1,25,5,1,1
HR,2006,1,25,1,0,1
HR,2006,1,25,2,0,1
HR,2006,1,25,5,1,1
HR,2006,1,25,0,0,1
HR,2006,1,25,7,1,1
HR,2006,1,25,4,3,1
HR,2006,1,25,2,1,1
HR,2006,1,25,1,0,1
HR,2006,1,25,2,1,1
HR,2006,1,25,3,2,1
HR,2006,1,25,3,2,1
HR,2006,1,25,4,2,1
HR,2006,1,25,5,3,1
HR,2006,1,25,2,2,1
HR,2006,1,25,1,0,1
HR,2006,1,25,3,0,1
HR,2006,1,25,4,2,1
HR,2006,1,25,1,1,1
HR,2006,1,25,2,0,1
HR,2006,1,25,3,0,1
HR,2006,1,25,4,0,1
HR,2006,1,25,3,2,1
HR,2006,1,25,3,2,1
HR,2006,1,25,2,1,1
HR,2006,1,25,2,1,1
HR,2006,1,25,0,0,1
HR,2006,1,25,3,0,1
HR,2006,1,25,6,2,1
HR,2006,1,25,2,0,1
HR,2006,1,25,1,0,1
HR,2006,1,25,0,0,1
HR,2006,1,25,2,0,1
HR,2006,1,25,3,1,1
HR,2006,1,25,2,1,1
HR,2006,1,25,4,1,1
HR,2006,1,25,4,2,1
HR,2006,1,25,3,0,1
HR,2006,1,25,4,2,1
HR,2006,1,25,4,0,1
HR,2006,1,25,0,0,1
HR,2006,1,25,1,1,1
HR,2006,1,25,5,1,1
HR,2006,1,25,1,0,1
HR,2006,1,25,2,1,1
HR,2006,1,25,2,1,1
HR,2006,1,25,3,1,1
HR,2006,1,25,1,0,1
HR,2006,1,25,5,0,1
HR,2006,1,25,9,1,1
HR,2006,1,25,5,1,1
HR,2006,1,25,3,0,1
HR,2006,1,25,1,0,1
HR,2006,2,15,3,1,1
HR,2006,2,15,5,1,1
HR,2006,2,15,3,2,1
HR,2006,2,15,1,0,1
HR,2006,2,15,3,1,1
HR,2006,2,15,0,0,1
HR,2006,2,15,5,0,1
HR,2006,2,15,3,0,1
HR,2006,2,15,3,0,1
HR,2006,2,15,4,0,1
HR,2006,2,15,1,0,1
HR,2006,2,15,1,0,1
HR,2006,2,15,2,0,1
HR,2006,2,15,2,1,1
HR,2006,2,15,3,0,1
HR,2006,2,15,4,0,1
HR,2006,2,15,1,0,1
HR,2006,2,15,12,0,1
HR,2006,2,15,1,0,1
HR,2006,2,15,0,0,1
HR,2006,2,15,3,0,1
HR,2006,2,15,0,0,1
HR,2006,2,15,3,1,1
HR,2006,2,15,6,2,1
HR,2006,2,15,4,0,1
HR,2006,2,15,2,1,1
HR,2006,2,15,7,0,1
HR,2006,2,15,3,2,1
HR,2006,2,15,2,0,1
HR,2006,2,15,15,0,1
HR,2006,2,15,7,1,1
HR,2006,2,15,7,0,1
HR,2006,2,15,7,1,1
HR,2006,2,15,5,1,1
HR,2006,2,15,9,1,1
HR,2006,2,15,10,2,1
HR,2006,2,15,5,0,1
HR,2006,2,15,7,0,1
HR,2006,2,15,4,1,1
HR,2006,2,15,9,1,1
HR,2006,2,15,6,3,1
HR,2006,2,15,2,1,1
HR,2006,2,15,6,0,1
HR,2006,2,15,5,0,1
HR,2006,2,15,1,0,1
HR,2006,2,15,1,0,1
HR,2006,2,15,1,1,1
HR,2006,2,15,6,4,1
HR,2006,2,15,4,1,1
HR,2006,2,15,3,1,1
HR,2006,2,15,2,0,1
HR,2006,2,15,1,0,1
HR,2006,2,15,7,2,1
HR,2006,2,15,5,1,1
HR,2006,2,15,6,1,1
HR,2006,2,15,11,2,1
HR,2006,2,15,3,1,1
HR,2006,2,15,5,3,1
HR,2006,2,15,6,2,1
HR,2006,2,15,6,1,1
HR,2006,3,4,5,0,1
HR,2006,3,4,2,1,1
HR,2006,3,4,0,0,1
HR,2006,3,4,3,0,1
HR,2006,3,4,3,0,1
HR,2006,3,4,3,1,1
HR,2006,3,4,2,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,1,1,1
HR,2006,3,4,4,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,2,0,1
HR,2006,3,4,4,0,1
HR,2006,3,4,2,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,2,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,3,0,1
HR,2006,3,4,4,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,4,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,2,0,1
HR,2006,3,4,2,1,1
HR,2006,3,4,3,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,2,0,1
HR,2006,3,4,3,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,2,0,1
HR,2006,3,4,2,1,1
HR,2006,3,4,2,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,8,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,6,0,1
HR,2006,3,4,3,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,3,1,1
HR,2006,3,4,2,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,1,0,1
HR,2006,3,4,4,0,1
HR,2006,3,4,2,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,0,0,1
HR,2006,3,4,1,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,2,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,3,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,4,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,1,1
HR,2006,3,11,0,0,1
HR,2006,3,11,2,0,1
HR,2006,3,11,2,1,1
HR,2006,3,11,1,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,1,1,1
HR,2006,3,11,1,0,1
HR,2006,3,11,3,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,4,1,1
HR,2006,3,11,0,0,1
HR,2006,3,11,2,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,2,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,2,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,1,1
HR,2006,3,11,1,0,1
HR,2006,3,11,1,0,1
HR,2006,3,11,29,0,1
HR,2006,3,11,2,0,1
HR,2006,3,11,0,0,1
HR,2006,3,11,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,6,2,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,3,1,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,5,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,6,2,1
HR,2006,3,18,3,1,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,2,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,1,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,0,0,1
HR,2006,3,18,1,1,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,3,2,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,11,2,1
HR,2006,3,25,2,0,1
HR,2006,3,25,2,0,1
HR,2006,3,25,2,1,1
HR,2006,3,25,2,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,2,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,2,1,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,2,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,2,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,4,0,1
HR,2006,3,25,1,1,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,9,0,1
HR,2006,3,25,1,0,1
HR,2006,3,25,0,0,1
HR,2006,3,25,4,0,1
HR,2006,3,25,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,1,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,1,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,3,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,5,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,2,0,1
HR,2006,4,22,1,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,1,0,1
HR,2006,4,22,1,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,1,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,8,2,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,1,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,19,1,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,1,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,0,0,1
HR,2006,4,22,1,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,1,0,1
HR,2006,4,29,1,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,1,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,1,0,1
HR,2006,4,29,3,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,1,1,1
HR,2006,4,29,0,0,1
HR,2006,4,29,1,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,1,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,1,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,1,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,2,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,4,29,0,0,1
HR,2006,5,6,1,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,1,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,3,2,1
HR,2006,5,6,1,1,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,6,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,1,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,1,1,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,2,1,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,1,0,1
HR,2006,5,19,1,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,5,4,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,19,1,1,1
HR,2006,5,19,0,0,1
HR,2006,5,19,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,1,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,1,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,4,3,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,1,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,5,27,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,1,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,1,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,1,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,2,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,1,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,0,1
HR,2006,6,10,1,1,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,1,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,2,1,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,1,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,1,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,1,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,0,0,1
HR,2006,6,10,1,0,1
HR,2006,6,10,0,0,1
